No. De Iteración,ID Aprendíz,No. De Elementos,Costo de la ruta,Promedio,Valor de la Píldora,Posición
Iteración No. 14,Aprendiz 7,36,191,95.54285714,9,7
Iteración No. 14,Aprendiz 7,36,191,95.54285714,11,8
Iteración No. 14,Aprendiz 7,36,191,95.54285714,10,9
Iteración No. 14,Aprendiz 7,36,191,95.54285714,8,10
Iteración No. 14,Aprendiz 7,36,191,95.54285714,12,11
Iteración No. 14,Aprendiz 7,36,191,95.54285714,2,12
Iteración No. 14,Aprendiz 7,36,191,95.54285714,17,13
Iteración No. 14,Aprendiz 7,36,191,95.54285714,20,14
Iteración No. 14,Aprendiz 7,36,191,95.54285714,19,15
Iteración No. 14,Aprendiz 7,36,191,95.54285714,14,16
Iteración No. 14,Aprendiz 7,36,191,95.54285714,22,17
Iteración No. 14,Aprendiz 7,36,191,95.54285714,13,18
Iteración No. 14,Aprendiz 7,36,191,95.54285714,18,19
Iteración No. 14,Aprendiz 7,36,191,95.54285714,21,20
Iteración No. 14,Aprendiz 7,36,191,95.54285714,16,21
Iteración No. 14,Aprendiz 7,36,191,95.54285714,15,22
Iteración No. 14,Aprendiz 7,36,191,95.54285714,23,23
Iteración No. 14,Aprendiz 7,36,191,95.54285714,24,24
Iteración No. 14,Aprendiz 7,36,191,95.54285714,29,25
Iteración No. 14,Aprendiz 7,36,191,95.54285714,27,26
Iteración No. 14,Aprendiz 7,36,191,95.54285714,28,27
Iteración No. 14,Aprendiz 7,36,191,95.54285714,36,28
Iteración No. 14,Aprendiz 7,36,191,95.54285714,25,29
Iteración No. 14,Aprendiz 7,36,191,95.54285714,35,30
Iteración No. 14,Aprendiz 7,36,191,95.54285714,33,31
Iteración No. 14,Aprendiz 7,36,191,95.54285714,31,32
Iteración No. 14,Aprendiz 7,36,191,95.54285714,30,33
Iteración No. 14,Aprendiz 7,36,191,95.54285714,26,34
Iteración No. 14,Aprendiz 7,36,191,95.54285714,32,35
Iteración No. 14,Aprendiz 7,36,191,95.54285714,34,36
,,,,,,
Iteración No. 14,Aprendiz 8,36,70,99,1,1
Iteración No. 14,Aprendiz 8,36,70,99,3,2
Iteración No. 14,Aprendiz 8,36,70,99,9,3
Iteración No. 14,Aprendiz 8,36,70,99,6,4
Iteración No. 14,Aprendiz 8,36,70,99,10,5
Iteración No. 14,Aprendiz 8,36,70,99,4,6
Iteración No. 14,Aprendiz 8,36,70,99,7,7
Iteración No. 14,Aprendiz 8,36,70,99,2,8
Iteración No. 14,Aprendiz 8,36,70,99,8,9
Iteración No. 14,Aprendiz 8,36,70,99,5,10
Iteración No. 14,Aprendiz 8,36,70,99,11,11
Iteración No. 14,Aprendiz 8,36,70,99,12,12
Iteración No. 14,Aprendiz 8,36,70,99,14,13
Iteración No. 14,Aprendiz 8,36,70,99,22,14
Iteración No. 14,Aprendiz 8,36,70,99,23,15
Iteración No. 14,Aprendiz 8,36,70,99,13,16
Iteración No. 14,Aprendiz 8,36,70,99,17,17
Iteración No. 14,Aprendiz 8,36,70,99,16,18
Iteración No. 14,Aprendiz 8,36,70,99,19,19
Iteración No. 14,Aprendiz 8,36,70,99,15,20
Iteración No. 14,Aprendiz 8,36,70,99,18,21
Iteración No. 14,Aprendiz 8,36,70,99,24,22
Iteración No. 14,Aprendiz 8,36,70,99,21,23
Iteración No. 14,Aprendiz 8,36,70,99,20,24
Iteración No. 14,Aprendiz 8,36,70,99,26,25
Iteración No. 14,Aprendiz 8,36,70,99,31,26
Iteración No. 14,Aprendiz 8,36,70,99,28,27
Iteración No. 14,Aprendiz 8,36,70,99,27,28
Iteración No. 14,Aprendiz 8,36,70,99,25,29
Iteración No. 14,Aprendiz 8,36,70,99,33,30
Iteración No. 14,Aprendiz 8,36,70,99,29,31
Iteración No. 14,Aprendiz 8,36,70,99,30,32
Iteración No. 14,Aprendiz 8,36,70,99,32,33
Iteración No. 14,Aprendiz 8,36,70,99,34,34
Iteración No. 14,Aprendiz 8,36,70,99,36,35
Iteración No. 14,Aprendiz 8,36,70,99,35,36
,,,,,,
Iteración No. 14,Aprendiz 9,36,128,97.34285714,1,1
Iteración No. 14,Aprendiz 9,36,128,97.34285714,3,2
Iteración No. 14,Aprendiz 9,36,128,97.34285714,4,3
Iteración No. 14,Aprendiz 9,36,128,97.34285714,6,4
Iteración No. 14,Aprendiz 9,36,128,97.34285714,9,5
Iteración No. 14,Aprendiz 9,36,128,97.34285714,7,6
Iteración No. 14,Aprendiz 9,36,128,97.34285714,2,7
Iteración No. 14,Aprendiz 9,36,128,97.34285714,8,8
Iteración No. 14,Aprendiz 9,36,128,97.34285714,10,9
Iteración No. 14,Aprendiz 9,36,128,97.34285714,5,10
Iteración No. 14,Aprendiz 9,36,128,97.34285714,11,11
Iteración No. 14,Aprendiz 9,36,128,97.34285714,12,12
Iteración No. 14,Aprendiz 9,36,128,97.34285714,20,13
Iteración No. 14,Aprendiz 9,36,128,97.34285714,21,14
Iteración No. 14,Aprendiz 9,36,128,97.34285714,15,15
Iteración No. 14,Aprendiz 9,36,128,97.34285714,14,16
Iteración No. 14,Aprendiz 9,36,128,97.34285714,24,17
Iteración No. 14,Aprendiz 9,36,128,97.34285714,18,18
Iteración No. 14,Aprendiz 9,36,128,97.34285714,13,19
Iteración No. 14,Aprendiz 9,36,128,97.34285714,16,20
Iteración No. 14,Aprendiz 9,36,128,97.34285714,17,21
Iteración No. 14,Aprendiz 9,36,128,97.34285714,22,22
Iteración No. 14,Aprendiz 9,36,128,97.34285714,19,23
Iteración No. 14,Aprendiz 9,36,128,97.34285714,23,24
Iteración No. 14,Aprendiz 9,36,128,97.34285714,29,25
Iteración No. 14,Aprendiz 9,36,128,97.34285714,28,26
Iteración No. 14,Aprendiz 9,36,128,97.34285714,33,27
Iteración No. 14,Aprendiz 9,36,128,97.34285714,25,28
Iteración No. 14,Aprendiz 9,36,128,97.34285714,26,29
Iteración No. 14,Aprendiz 9,36,128,97.34285714,32,30
Iteración No. 14,Aprendiz 9,36,128,97.34285714,35,31
Iteración No. 14,Aprendiz 9,36,128,97.34285714,31,32
Iteración No. 14,Aprendiz 9,36,128,97.34285714,27,33
Iteración No. 14,Aprendiz 9,36,128,97.34285714,34,34
Iteración No. 14,Aprendiz 9,36,128,97.34285714,30,35
Iteración No. 14,Aprendiz 9,36,128,97.34285714,36,36
,,,,,,
Iteración No. 14,Aprendiz 10,34,102,97.90909091,1,1
Iteración No. 14,Aprendiz 10,34,102,97.90909091,12,2
Iteración No. 14,Aprendiz 10,34,102,97.90909091,2,3
Iteración No. 14,Aprendiz 10,34,102,97.90909091,10,4
Iteración No. 14,Aprendiz 10,34,102,97.90909091,11,5
Iteración No. 14,Aprendiz 10,34,102,97.90909091,3,6
Iteración No. 14,Aprendiz 10,34,102,97.90909091,4,7
Iteración No. 14,Aprendiz 10,34,102,97.90909091,7,8
Iteración No. 14,Aprendiz 10,34,102,97.90909091,8,9
Iteración No. 14,Aprendiz 10,34,102,97.90909091,5,10
Iteración No. 14,Aprendiz 10,34,102,97.90909091,6,11
Iteración No. 14,Aprendiz 10,34,102,97.90909091,17,12
Iteración No. 14,Aprendiz 10,34,102,97.90909091,14,13
Iteración No. 14,Aprendiz 10,34,102,97.90909091,16,14
Iteración No. 14,Aprendiz 10,34,102,97.90909091,22,15
Iteración No. 14,Aprendiz 10,34,102,97.90909091,18,16
Iteración No. 14,Aprendiz 10,34,102,97.90909091,15,17
Iteración No. 14,Aprendiz 10,34,102,97.90909091,19,18
Iteración No. 14,Aprendiz 10,34,102,97.90909091,20,19
Iteración No. 14,Aprendiz 10,34,102,97.90909091,21,20
Iteración No. 14,Aprendiz 10,34,102,97.90909091,13,21
Iteración No. 14,Aprendiz 10,34,102,97.90909091,23,22
Iteración No. 14,Aprendiz 10,34,102,97.90909091,34,23
Iteración No. 14,Aprendiz 10,34,102,97.90909091,28,24
Iteración No. 14,Aprendiz 10,34,102,97.90909091,31,25
Iteración No. 14,Aprendiz 10,34,102,97.90909091,32,26
Iteración No. 14,Aprendiz 10,34,102,97.90909091,25,27
Iteración No. 14,Aprendiz 10,34,102,97.90909091,27,28
Iteración No. 14,Aprendiz 10,34,102,97.90909091,33,29
Iteración No. 14,Aprendiz 10,34,102,97.90909091,26,30
Iteración No. 14,Aprendiz 10,34,102,97.90909091,36,31
Iteración No. 14,Aprendiz 10,34,102,97.90909091,35,32
Iteración No. 14,Aprendiz 10,34,102,97.90909091,30,33
Iteración No. 14,Aprendiz 10,34,102,97.90909091,29,34
,,,,,,
Iteración No. 15,Aprendiz 1,36,230,94.42857143,1,1
Iteración No. 15,Aprendiz 1,36,230,94.42857143,7,2
Iteración No. 15,Aprendiz 1,36,230,94.42857143,3,3
Iteración No. 15,Aprendiz 1,36,230,94.42857143,6,4
Iteración No. 15,Aprendiz 1,36,230,94.42857143,4,5
Iteración No. 15,Aprendiz 1,36,230,94.42857143,9,6
Iteración No. 15,Aprendiz 1,36,230,94.42857143,5,7
Iteración No. 15,Aprendiz 1,36,230,94.42857143,10,8
Iteración No. 15,Aprendiz 1,36,230,94.42857143,8,9
Iteración No. 15,Aprendiz 1,36,230,94.42857143,12,10
Iteración No. 15,Aprendiz 1,36,230,94.42857143,2,11
Iteración No. 15,Aprendiz 1,36,230,94.42857143,11,12
Iteración No. 15,Aprendiz 1,36,230,94.42857143,16,13
Iteración No. 15,Aprendiz 1,36,230,94.42857143,20,14
Iteración No. 15,Aprendiz 1,36,230,94.42857143,15,15
Iteración No. 15,Aprendiz 1,36,230,94.42857143,17,16
Iteración No. 15,Aprendiz 1,36,230,94.42857143,24,17
Iteración No. 15,Aprendiz 1,36,230,94.42857143,19,18
Iteración No. 15,Aprendiz 1,36,230,94.42857143,14,19
Iteración No. 15,Aprendiz 1,36,230,94.42857143,13,20
Iteración No. 15,Aprendiz 1,36,230,94.42857143,18,21
Iteración No. 15,Aprendiz 1,36,230,94.42857143,21,22
Iteración No. 15,Aprendiz 1,36,230,94.42857143,22,23
Iteración No. 15,Aprendiz 1,36,230,94.42857143,23,24
Iteración No. 15,Aprendiz 1,36,230,94.42857143,27,25
Iteración No. 15,Aprendiz 1,36,230,94.42857143,29,26
Iteración No. 15,Aprendiz 1,36,230,94.42857143,34,27
Iteración No. 15,Aprendiz 1,36,230,94.42857143,31,28
Iteración No. 15,Aprendiz 1,36,230,94.42857143,28,29
Iteración No. 15,Aprendiz 1,36,230,94.42857143,32,30
Iteración No. 15,Aprendiz 1,36,230,94.42857143,35,31
Iteración No. 15,Aprendiz 1,36,230,94.42857143,26,32
Iteración No. 15,Aprendiz 1,36,230,94.42857143,33,33
Iteración No. 15,Aprendiz 1,36,230,94.42857143,30,34
Iteración No. 15,Aprendiz 1,36,230,94.42857143,25,35
Iteración No. 15,Aprendiz 1,36,230,94.42857143,36,36
,,,,,,
Iteración No. 15,Aprendiz 2,35,99,98.08823529,1,1
Iteración No. 15,Aprendiz 2,35,99,98.08823529,6,2
Iteración No. 15,Aprendiz 2,35,99,98.08823529,7,3
Iteración No. 15,Aprendiz 2,35,99,98.08823529,2,4
Iteración No. 15,Aprendiz 2,35,99,98.08823529,5,5
Iteración No. 15,Aprendiz 2,35,99,98.08823529,10,6
Iteración No. 15,Aprendiz 2,35,99,98.08823529,3,7
Iteración No. 15,Aprendiz 2,35,99,98.08823529,8,8
Iteración No. 15,Aprendiz 2,35,99,98.08823529,9,9
Iteración No. 15,Aprendiz 2,35,99,98.08823529,4,10
Iteración No. 15,Aprendiz 2,35,99,98.08823529,11,11
Iteración No. 15,Aprendiz 2,35,99,98.08823529,13,12
Iteración No. 15,Aprendiz 2,35,99,98.08823529,14,13
Iteración No. 15,Aprendiz 2,35,99,98.08823529,19,14
Iteración No. 15,Aprendiz 2,35,99,98.08823529,16,15
Iteración No. 15,Aprendiz 2,35,99,98.08823529,17,16
Iteración No. 15,Aprendiz 2,35,99,98.08823529,15,17
Iteración No. 15,Aprendiz 2,35,99,98.08823529,21,18
Iteración No. 15,Aprendiz 2,35,99,98.08823529,24,19
Iteración No. 15,Aprendiz 2,35,99,98.08823529,23,20
Iteración No. 15,Aprendiz 2,35,99,98.08823529,22,21
Iteración No. 15,Aprendiz 2,35,99,98.08823529,18,22
Iteración No. 15,Aprendiz 2,35,99,98.08823529,20,23
Iteración No. 15,Aprendiz 2,35,99,98.08823529,28,24
Iteración No. 15,Aprendiz 2,35,99,98.08823529,35,25
Iteración No. 15,Aprendiz 2,35,99,98.08823529,29,26
Iteración No. 15,Aprendiz 2,35,99,98.08823529,26,27
Iteración No. 15,Aprendiz 2,35,99,98.08823529,25,28
Iteración No. 15,Aprendiz 2,35,99,98.08823529,34,29
Iteración No. 15,Aprendiz 2,35,99,98.08823529,30,30
Iteración No. 15,Aprendiz 2,35,99,98.08823529,31,31
Iteración No. 15,Aprendiz 2,35,99,98.08823529,32,32
Iteración No. 15,Aprendiz 2,35,99,98.08823529,33,33
Iteración No. 15,Aprendiz 2,35,99,98.08823529,27,34
Iteración No. 15,Aprendiz 2,35,99,98.08823529,36,35
,,,,,,
Iteración No. 15,Aprendiz 3,36,230,94.42857143,1,1
Iteración No. 15,Aprendiz 3,36,230,94.42857143,4,2
Iteración No. 15,Aprendiz 3,36,230,94.42857143,2,3
Iteración No. 15,Aprendiz 3,36,230,94.42857143,3,4
Iteración No. 15,Aprendiz 3,36,230,94.42857143,10,5
Iteración No. 15,Aprendiz 3,36,230,94.42857143,7,6
Iteración No. 15,Aprendiz 3,36,230,94.42857143,8,7
Iteración No. 15,Aprendiz 3,36,230,94.42857143,5,8
Iteración No. 15,Aprendiz 3,36,230,94.42857143,6,9
Iteración No. 15,Aprendiz 3,36,230,94.42857143,9,10
Iteración No. 15,Aprendiz 3,36,230,94.42857143,12,11
Iteración No. 15,Aprendiz 3,36,230,94.42857143,11,12
Iteración No. 15,Aprendiz 3,36,230,94.42857143,13,13
Iteración No. 15,Aprendiz 3,36,230,94.42857143,16,14
Iteración No. 15,Aprendiz 3,36,230,94.42857143,22,15
Iteración No. 15,Aprendiz 3,36,230,94.42857143,18,16
Iteración No. 15,Aprendiz 3,36,230,94.42857143,14,17
Iteración No. 15,Aprendiz 3,36,230,94.42857143,17,18
Iteración No. 15,Aprendiz 3,36,230,94.42857143,24,19
Iteración No. 15,Aprendiz 3,36,230,94.42857143,21,20
Iteración No. 15,Aprendiz 3,36,230,94.42857143,19,21
Iteración No. 15,Aprendiz 3,36,230,94.42857143,20,22
Iteración No. 15,Aprendiz 3,36,230,94.42857143,15,23
Iteración No. 15,Aprendiz 3,36,230,94.42857143,23,24
Iteración No. 15,Aprendiz 3,36,230,94.42857143,25,25
Iteración No. 15,Aprendiz 3,36,230,94.42857143,28,26
Iteración No. 15,Aprendiz 3,36,230,94.42857143,29,27
Iteración No. 15,Aprendiz 3,36,230,94.42857143,32,28
Iteración No. 15,Aprendiz 3,36,230,94.42857143,36,29
Iteración No. 15,Aprendiz 3,36,230,94.42857143,31,30
Iteración No. 15,Aprendiz 3,36,230,94.42857143,26,31
Iteración No. 15,Aprendiz 3,36,230,94.42857143,34,32
Iteración No. 15,Aprendiz 3,36,230,94.42857143,27,33
Iteración No. 15,Aprendiz 3,36,230,94.42857143,30,34
Iteración No. 15,Aprendiz 3,36,230,94.42857143,33,35
Iteración No. 15,Aprendiz 3,36,230,94.42857143,35,36
,,,,,,
Iteración No. 15,Aprendiz 4,35,166,96.11764706,1,1
Iteración No. 15,Aprendiz 4,35,166,96.11764706,5,2
Iteración No. 15,Aprendiz 4,35,166,96.11764706,3,3
Iteración No. 15,Aprendiz 4,35,166,96.11764706,12,4
Iteración No. 15,Aprendiz 4,35,166,96.11764706,7,5
Iteración No. 15,Aprendiz 4,35,166,96.11764706,10,6
Iteración No. 15,Aprendiz 4,35,166,96.11764706,6,7
Iteración No. 15,Aprendiz 4,35,166,96.11764706,9,8
Iteración No. 15,Aprendiz 4,35,166,96.11764706,4,9
Iteración No. 15,Aprendiz 4,35,166,96.11764706,2,10
Iteración No. 15,Aprendiz 4,35,166,96.11764706,8,11
Iteración No. 15,Aprendiz 4,35,166,96.11764706,17,12
Iteración No. 15,Aprendiz 4,35,166,96.11764706,19,13
Iteración No. 15,Aprendiz 4,35,166,96.11764706,13,14
Iteración No. 15,Aprendiz 4,35,166,96.11764706,23,15
Iteración No. 15,Aprendiz 4,35,166,96.11764706,14,16
Iteración No. 15,Aprendiz 4,35,166,96.11764706,24,17
Iteración No. 15,Aprendiz 4,35,166,96.11764706,21,18
Iteración No. 15,Aprendiz 4,35,166,96.11764706,20,19
Iteración No. 15,Aprendiz 4,35,166,96.11764706,18,20
Iteración No. 15,Aprendiz 4,35,166,96.11764706,15,21
Iteración No. 15,Aprendiz 4,35,166,96.11764706,16,22
Iteración No. 15,Aprendiz 4,35,166,96.11764706,22,23
Iteración No. 15,Aprendiz 4,35,166,96.11764706,36,24
Iteración No. 15,Aprendiz 4,35,166,96.11764706,26,25
Iteración No. 15,Aprendiz 4,35,166,96.11764706,33,26
Iteración No. 15,Aprendiz 4,35,166,96.11764706,28,27
Iteración No. 15,Aprendiz 4,35,166,96.11764706,31,28
Iteración No. 15,Aprendiz 4,35,166,96.11764706,27,29
Iteración No. 15,Aprendiz 4,35,166,96.11764706,35,30
Iteración No. 15,Aprendiz 4,35,166,96.11764706,25,31
Iteración No. 15,Aprendiz 4,35,166,96.11764706,34,32
Iteración No. 15,Aprendiz 4,35,166,96.11764706,29,33
Iteración No. 15,Aprendiz 4,35,166,96.11764706,32,34
Iteración No. 15,Aprendiz 4,35,166,96.11764706,30,35
,,,,,,
Iteración No. 15,Aprendiz 5,35,160,96.29411765,1,1
Iteración No. 15,Aprendiz 5,35,160,96.29411765,3,2
Iteración No. 15,Aprendiz 5,35,160,96.29411765,6,3
Iteración No. 15,Aprendiz 5,35,160,96.29411765,9,4
Iteración No. 15,Aprendiz 5,35,160,96.29411765,5,5
Iteración No. 15,Aprendiz 5,35,160,96.29411765,8,6
Iteración No. 15,Aprendiz 5,35,160,96.29411765,10,7
Iteración No. 15,Aprendiz 5,35,160,96.29411765,4,8
Iteración No. 15,Aprendiz 5,35,160,96.29411765,11,9
Iteración No. 15,Aprendiz 5,35,160,96.29411765,2,10
Iteración No. 15,Aprendiz 5,35,160,96.29411765,7,11
Iteración No. 15,Aprendiz 5,35,160,96.29411765,23,12
Iteración No. 15,Aprendiz 5,35,160,96.29411765,18,13
Iteración No. 15,Aprendiz 5,35,160,96.29411765,14,14
Iteración No. 15,Aprendiz 5,35,160,96.29411765,13,15
Iteración No. 15,Aprendiz 5,35,160,96.29411765,17,16
Iteración No. 15,Aprendiz 5,35,160,96.29411765,16,17
Iteración No. 15,Aprendiz 5,35,160,96.29411765,19,18
Iteración No. 15,Aprendiz 5,35,160,96.29411765,20,19
Iteración No. 15,Aprendiz 5,35,160,96.29411765,15,20
Iteración No. 15,Aprendiz 5,35,160,96.29411765,21,21
Iteración No. 15,Aprendiz 5,35,160,96.29411765,24,22
Iteración No. 15,Aprendiz 5,35,160,96.29411765,22,23
Iteración No. 15,Aprendiz 5,35,160,96.29411765,31,24
Iteración No. 15,Aprendiz 5,35,160,96.29411765,25,25
Iteración No. 15,Aprendiz 5,35,160,96.29411765,28,26
Iteración No. 15,Aprendiz 5,35,160,96.29411765,29,27
Iteración No. 15,Aprendiz 5,35,160,96.29411765,27,28
Iteración No. 15,Aprendiz 5,35,160,96.29411765,33,29
Iteración No. 15,Aprendiz 5,35,160,96.29411765,34,30
Iteración No. 15,Aprendiz 5,35,160,96.29411765,32,31
Iteración No. 15,Aprendiz 5,35,160,96.29411765,30,32
Iteración No. 15,Aprendiz 5,35,160,96.29411765,26,33
Iteración No. 15,Aprendiz 5,35,160,96.29411765,35,34
Iteración No. 15,Aprendiz 5,35,160,96.29411765,36,35
,,,,,,
Iteración No. 15,Aprendiz 6,36,134,97.17142857,1,1
Iteración No. 15,Aprendiz 6,36,134,97.17142857,5,2
Iteración No. 15,Aprendiz 6,36,134,97.17142857,11,3
Iteración No. 15,Aprendiz 6,36,134,97.17142857,4,4
Iteración No. 15,Aprendiz 6,36,134,97.17142857,12,5
Iteración No. 15,Aprendiz 6,36,134,97.17142857,3,6
Iteración No. 15,Aprendiz 6,36,134,97.17142857,8,7
Iteración No. 15,Aprendiz 6,36,134,97.17142857,2,8
Iteración No. 15,Aprendiz 6,36,134,97.17142857,10,9
Iteración No. 15,Aprendiz 6,36,134,97.17142857,7,10
Iteración No. 15,Aprendiz 6,36,134,97.17142857,9,11
Iteración No. 15,Aprendiz 6,36,134,97.17142857,6,12
Iteración No. 15,Aprendiz 6,36,134,97.17142857,23,13
Iteración No. 15,Aprendiz 6,36,134,97.17142857,13,14
Iteración No. 15,Aprendiz 6,36,134,97.17142857,24,15
Iteración No. 15,Aprendiz 6,36,134,97.17142857,15,16
Iteración No. 15,Aprendiz 6,36,134,97.17142857,19,17
Iteración No. 15,Aprendiz 6,36,134,97.17142857,21,18
Iteración No. 15,Aprendiz 6,36,134,97.17142857,20,19
Iteración No. 15,Aprendiz 6,36,134,97.17142857,18,20
Iteración No. 15,Aprendiz 6,36,134,97.17142857,14,21
Iteración No. 15,Aprendiz 6,36,134,97.17142857,22,22
Iteración No. 15,Aprendiz 6,36,134,97.17142857,17,23
Iteración No. 15,Aprendiz 6,36,134,97.17142857,16,24
Iteración No. 15,Aprendiz 6,36,134,97.17142857,30,25
Iteración No. 15,Aprendiz 6,36,134,97.17142857,28,26
Iteración No. 15,Aprendiz 6,36,134,97.17142857,26,27
Iteración No. 15,Aprendiz 6,36,134,97.17142857,31,28
Iteración No. 15,Aprendiz 6,36,134,97.17142857,32,29
Iteración No. 15,Aprendiz 6,36,134,97.17142857,36,30
Iteración No. 15,Aprendiz 6,36,134,97.17142857,35,31
Iteración No. 15,Aprendiz 6,36,134,97.17142857,25,32
Iteración No. 15,Aprendiz 6,36,134,97.17142857,27,33
Iteración No. 15,Aprendiz 6,36,134,97.17142857,29,34
Iteración No. 15,Aprendiz 6,36,134,97.17142857,33,35
Iteración No. 15,Aprendiz 6,36,134,97.17142857,34,36
,,,,,,
Iteración No. 15,Aprendiz 7,36,97,98.22857143,1,1
Iteración No. 15,Aprendiz 7,36,97,98.22857143,11,2
Iteración No. 15,Aprendiz 7,36,97,98.22857143,7,3
Iteración No. 15,Aprendiz 7,36,97,98.22857143,8,4
Iteración No. 15,Aprendiz 7,36,97,98.22857143,3,5
Iteración No. 15,Aprendiz 7,36,97,98.22857143,2,6
Iteración No. 15,Aprendiz 7,36,97,98.22857143,6,7
Iteración No. 15,Aprendiz 7,36,97,98.22857143,10,8
Iteración No. 15,Aprendiz 7,36,97,98.22857143,4,9
Iteración No. 15,Aprendiz 7,36,97,98.22857143,12,10
Iteración No. 15,Aprendiz 7,36,97,98.22857143,5,11
Iteración No. 15,Aprendiz 7,36,97,98.22857143,9,12
Iteración No. 15,Aprendiz 7,36,97,98.22857143,18,13
Iteración No. 15,Aprendiz 7,36,97,98.22857143,23,14
Iteración No. 15,Aprendiz 7,36,97,98.22857143,13,15
Iteración No. 15,Aprendiz 7,36,97,98.22857143,21,16
Iteración No. 15,Aprendiz 7,36,97,98.22857143,24,17
Iteración No. 15,Aprendiz 7,36,97,98.22857143,14,18
Iteración No. 15,Aprendiz 7,36,97,98.22857143,19,19
Iteración No. 15,Aprendiz 7,36,97,98.22857143,22,20
Iteración No. 15,Aprendiz 7,36,97,98.22857143,16,21
Iteración No. 15,Aprendiz 7,36,97,98.22857143,20,22
Iteración No. 15,Aprendiz 7,36,97,98.22857143,15,23
Iteración No. 15,Aprendiz 7,36,97,98.22857143,17,24
Iteración No. 15,Aprendiz 7,36,97,98.22857143,29,25
Iteración No. 15,Aprendiz 7,36,97,98.22857143,36,26
Iteración No. 15,Aprendiz 7,36,97,98.22857143,30,27
Iteración No. 15,Aprendiz 7,36,97,98.22857143,28,28
Iteración No. 15,Aprendiz 7,36,97,98.22857143,27,29
Iteración No. 15,Aprendiz 7,36,97,98.22857143,35,30
Iteración No. 15,Aprendiz 7,36,97,98.22857143,33,31
Iteración No. 15,Aprendiz 7,36,97,98.22857143,31,32
Iteración No. 15,Aprendiz 7,36,97,98.22857143,34,33
Iteración No. 15,Aprendiz 7,36,97,98.22857143,26,34
Iteración No. 15,Aprendiz 7,36,97,98.22857143,25,35
Iteración No. 15,Aprendiz 7,36,97,98.22857143,32,36
,,,,,,
Iteración No. 15,Aprendiz 8,36,133,97.2,1,1
Iteración No. 15,Aprendiz 8,36,133,97.2,4,2
Iteración No. 15,Aprendiz 8,36,133,97.2,3,3
Iteración No. 15,Aprendiz 8,36,133,97.2,11,4
Iteración No. 15,Aprendiz 8,36,133,97.2,9,5
Iteración No. 15,Aprendiz 8,36,133,97.2,2,6
Iteración No. 15,Aprendiz 8,36,133,97.2,5,7
Iteración No. 15,Aprendiz 8,36,133,97.2,7,8
Iteración No. 15,Aprendiz 8,36,133,97.2,6,9
Iteración No. 15,Aprendiz 8,36,133,97.2,10,10
Iteración No. 15,Aprendiz 8,36,133,97.2,8,11
Iteración No. 15,Aprendiz 8,36,133,97.2,12,12
Iteración No. 15,Aprendiz 8,36,133,97.2,16,13
Iteración No. 15,Aprendiz 8,36,133,97.2,14,14
Iteración No. 15,Aprendiz 8,36,133,97.2,23,15
Iteración No. 15,Aprendiz 8,36,133,97.2,24,16
Iteración No. 15,Aprendiz 8,36,133,97.2,21,17
Iteración No. 15,Aprendiz 8,36,133,97.2,19,18
Iteración No. 15,Aprendiz 8,36,133,97.2,18,19
Iteración No. 15,Aprendiz 8,36,133,97.2,13,20
Iteración No. 15,Aprendiz 8,36,133,97.2,22,21
Iteración No. 15,Aprendiz 8,36,133,97.2,20,22
Iteración No. 15,Aprendiz 8,36,133,97.2,15,23
Iteración No. 15,Aprendiz 8,36,133,97.2,17,24
Iteración No. 15,Aprendiz 8,36,133,97.2,25,25
Iteración No. 15,Aprendiz 8,36,133,97.2,27,26
Iteración No. 15,Aprendiz 8,36,133,97.2,35,27
Iteración No. 15,Aprendiz 8,36,133,97.2,26,28
Iteración No. 15,Aprendiz 8,36,133,97.2,29,29
Iteración No. 15,Aprendiz 8,36,133,97.2,36,30
Iteración No. 15,Aprendiz 8,36,133,97.2,30,31
Iteración No. 15,Aprendiz 8,36,133,97.2,34,32
Iteración No. 15,Aprendiz 8,36,133,97.2,28,33
Iteración No. 15,Aprendiz 8,36,133,97.2,32,34
Iteración No. 15,Aprendiz 8,36,133,97.2,31,35
Iteración No. 15,Aprendiz 8,36,133,97.2,33,36
,,,,,,
Iteración No. 15,Aprendiz 9,36,196,95.4,1,1
Iteración No. 15,Aprendiz 9,36,196,95.4,7,2
Iteración No. 15,Aprendiz 9,36,196,95.4,9,3
Iteración No. 15,Aprendiz 9,36,196,95.4,10,4
Iteración No. 15,Aprendiz 9,36,196,95.4,3,5
Iteración No. 15,Aprendiz 9,36,196,95.4,5,6
Iteración No. 15,Aprendiz 9,36,196,95.4,4,7
Iteración No. 15,Aprendiz 9,36,196,95.4,6,8
Iteración No. 15,Aprendiz 9,36,196,95.4,12,9
Iteración No. 15,Aprendiz 9,36,196,95.4,8,10
Iteración No. 15,Aprendiz 9,36,196,95.4,11,11
Iteración No. 15,Aprendiz 9,36,196,95.4,2,12
Iteración No. 15,Aprendiz 9,36,196,95.4,18,13
Iteración No. 15,Aprendiz 9,36,196,95.4,17,14
Iteración No. 15,Aprendiz 9,36,196,95.4,14,15
Iteración No. 15,Aprendiz 9,36,196,95.4,13,16
Iteración No. 15,Aprendiz 9,36,196,95.4,19,17
Iteración No. 15,Aprendiz 9,36,196,95.4,21,18
Iteración No. 15,Aprendiz 9,36,196,95.4,20,19
Iteración No. 15,Aprendiz 9,36,196,95.4,24,20
