No. De Iteración,ID Aprendíz,No. De Elementos,Costo de la ruta,Promedio,Valor de la Píldora,Posición
Iteración No. 23,Aprendiz 4,36,102,98.08571429,9,9
Iteración No. 23,Aprendiz 4,36,102,98.08571429,12,10
Iteración No. 23,Aprendiz 4,36,102,98.08571429,11,11
Iteración No. 23,Aprendiz 4,36,102,98.08571429,10,12
Iteración No. 23,Aprendiz 4,36,102,98.08571429,21,13
Iteración No. 23,Aprendiz 4,36,102,98.08571429,17,14
Iteración No. 23,Aprendiz 4,36,102,98.08571429,13,15
Iteración No. 23,Aprendiz 4,36,102,98.08571429,14,16
Iteración No. 23,Aprendiz 4,36,102,98.08571429,15,17
Iteración No. 23,Aprendiz 4,36,102,98.08571429,18,18
Iteración No. 23,Aprendiz 4,36,102,98.08571429,22,19
Iteración No. 23,Aprendiz 4,36,102,98.08571429,19,20
Iteración No. 23,Aprendiz 4,36,102,98.08571429,20,21
Iteración No. 23,Aprendiz 4,36,102,98.08571429,24,22
Iteración No. 23,Aprendiz 4,36,102,98.08571429,16,23
Iteración No. 23,Aprendiz 4,36,102,98.08571429,23,24
Iteración No. 23,Aprendiz 4,36,102,98.08571429,27,25
Iteración No. 23,Aprendiz 4,36,102,98.08571429,25,26
Iteración No. 23,Aprendiz 4,36,102,98.08571429,31,27
Iteración No. 23,Aprendiz 4,36,102,98.08571429,36,28
Iteración No. 23,Aprendiz 4,36,102,98.08571429,28,29
Iteración No. 23,Aprendiz 4,36,102,98.08571429,30,30
Iteración No. 23,Aprendiz 4,36,102,98.08571429,32,31
Iteración No. 23,Aprendiz 4,36,102,98.08571429,33,32
Iteración No. 23,Aprendiz 4,36,102,98.08571429,26,33
Iteración No. 23,Aprendiz 4,36,102,98.08571429,29,34
Iteración No. 23,Aprendiz 4,36,102,98.08571429,35,35
Iteración No. 23,Aprendiz 4,36,102,98.08571429,34,36
,,,,,,
Iteración No. 23,Aprendiz 5,36,223,94.62857143,1,1
Iteración No. 23,Aprendiz 5,36,223,94.62857143,5,2
Iteración No. 23,Aprendiz 5,36,223,94.62857143,11,3
Iteración No. 23,Aprendiz 5,36,223,94.62857143,2,4
Iteración No. 23,Aprendiz 5,36,223,94.62857143,6,5
Iteración No. 23,Aprendiz 5,36,223,94.62857143,3,6
Iteración No. 23,Aprendiz 5,36,223,94.62857143,8,7
Iteración No. 23,Aprendiz 5,36,223,94.62857143,7,8
Iteración No. 23,Aprendiz 5,36,223,94.62857143,10,9
Iteración No. 23,Aprendiz 5,36,223,94.62857143,12,10
Iteración No. 23,Aprendiz 5,36,223,94.62857143,9,11
Iteración No. 23,Aprendiz 5,36,223,94.62857143,4,12
Iteración No. 23,Aprendiz 5,36,223,94.62857143,16,13
Iteración No. 23,Aprendiz 5,36,223,94.62857143,23,14
Iteración No. 23,Aprendiz 5,36,223,94.62857143,19,15
Iteración No. 23,Aprendiz 5,36,223,94.62857143,17,16
Iteración No. 23,Aprendiz 5,36,223,94.62857143,14,17
Iteración No. 23,Aprendiz 5,36,223,94.62857143,24,18
Iteración No. 23,Aprendiz 5,36,223,94.62857143,15,19
Iteración No. 23,Aprendiz 5,36,223,94.62857143,22,20
Iteración No. 23,Aprendiz 5,36,223,94.62857143,20,21
Iteración No. 23,Aprendiz 5,36,223,94.62857143,13,22
Iteración No. 23,Aprendiz 5,36,223,94.62857143,21,23
Iteración No. 23,Aprendiz 5,36,223,94.62857143,18,24
Iteración No. 23,Aprendiz 5,36,223,94.62857143,27,25
Iteración No. 23,Aprendiz 5,36,223,94.62857143,29,26
Iteración No. 23,Aprendiz 5,36,223,94.62857143,31,27
Iteración No. 23,Aprendiz 5,36,223,94.62857143,32,28
Iteración No. 23,Aprendiz 5,36,223,94.62857143,33,29
Iteración No. 23,Aprendiz 5,36,223,94.62857143,34,30
Iteración No. 23,Aprendiz 5,36,223,94.62857143,28,31
Iteración No. 23,Aprendiz 5,36,223,94.62857143,35,32
Iteración No. 23,Aprendiz 5,36,223,94.62857143,26,33
Iteración No. 23,Aprendiz 5,36,223,94.62857143,30,34
Iteración No. 23,Aprendiz 5,36,223,94.62857143,36,35
Iteración No. 23,Aprendiz 5,36,223,94.62857143,25,36
,,,,,,
Iteración No. 23,Aprendiz 6,36,99,98.17142857,1,1
Iteración No. 23,Aprendiz 6,36,99,98.17142857,3,2
Iteración No. 23,Aprendiz 6,36,99,98.17142857,10,3
Iteración No. 23,Aprendiz 6,36,99,98.17142857,2,4
Iteración No. 23,Aprendiz 6,36,99,98.17142857,6,5
Iteración No. 23,Aprendiz 6,36,99,98.17142857,5,6
Iteración No. 23,Aprendiz 6,36,99,98.17142857,12,7
Iteración No. 23,Aprendiz 6,36,99,98.17142857,7,8
Iteración No. 23,Aprendiz 6,36,99,98.17142857,8,9
Iteración No. 23,Aprendiz 6,36,99,98.17142857,4,10
Iteración No. 23,Aprendiz 6,36,99,98.17142857,9,11
Iteración No. 23,Aprendiz 6,36,99,98.17142857,11,12
Iteración No. 23,Aprendiz 6,36,99,98.17142857,15,13
Iteración No. 23,Aprendiz 6,36,99,98.17142857,13,14
Iteración No. 23,Aprendiz 6,36,99,98.17142857,18,15
Iteración No. 23,Aprendiz 6,36,99,98.17142857,14,16
Iteración No. 23,Aprendiz 6,36,99,98.17142857,21,17
Iteración No. 23,Aprendiz 6,36,99,98.17142857,24,18
Iteración No. 23,Aprendiz 6,36,99,98.17142857,23,19
Iteración No. 23,Aprendiz 6,36,99,98.17142857,22,20
Iteración No. 23,Aprendiz 6,36,99,98.17142857,19,21
Iteración No. 23,Aprendiz 6,36,99,98.17142857,16,22
Iteración No. 23,Aprendiz 6,36,99,98.17142857,17,23
Iteración No. 23,Aprendiz 6,36,99,98.17142857,20,24
Iteración No. 23,Aprendiz 6,36,99,98.17142857,27,25
Iteración No. 23,Aprendiz 6,36,99,98.17142857,29,26
Iteración No. 23,Aprendiz 6,36,99,98.17142857,25,27
Iteración No. 23,Aprendiz 6,36,99,98.17142857,31,28
Iteración No. 23,Aprendiz 6,36,99,98.17142857,32,29
Iteración No. 23,Aprendiz 6,36,99,98.17142857,36,30
Iteración No. 23,Aprendiz 6,36,99,98.17142857,33,31
Iteración No. 23,Aprendiz 6,36,99,98.17142857,30,32
Iteración No. 23,Aprendiz 6,36,99,98.17142857,34,33
Iteración No. 23,Aprendiz 6,36,99,98.17142857,28,34
Iteración No. 23,Aprendiz 6,36,99,98.17142857,26,35
Iteración No. 23,Aprendiz 6,36,99,98.17142857,35,36
,,,,,,
Iteración No. 23,Aprendiz 7,36,65,99.14285714,1,1
Iteración No. 23,Aprendiz 7,36,65,99.14285714,5,2
Iteración No. 23,Aprendiz 7,36,65,99.14285714,4,3
Iteración No. 23,Aprendiz 7,36,65,99.14285714,12,4
Iteración No. 23,Aprendiz 7,36,65,99.14285714,8,5
Iteración No. 23,Aprendiz 7,36,65,99.14285714,2,6
Iteración No. 23,Aprendiz 7,36,65,99.14285714,6,7
Iteración No. 23,Aprendiz 7,36,65,99.14285714,10,8
Iteración No. 23,Aprendiz 7,36,65,99.14285714,7,9
Iteración No. 23,Aprendiz 7,36,65,99.14285714,9,10
Iteración No. 23,Aprendiz 7,36,65,99.14285714,3,11
Iteración No. 23,Aprendiz 7,36,65,99.14285714,11,12
Iteración No. 23,Aprendiz 7,36,65,99.14285714,20,13
Iteración No. 23,Aprendiz 7,36,65,99.14285714,14,14
Iteración No. 23,Aprendiz 7,36,65,99.14285714,13,15
Iteración No. 23,Aprendiz 7,36,65,99.14285714,19,16
Iteración No. 23,Aprendiz 7,36,65,99.14285714,21,17
Iteración No. 23,Aprendiz 7,36,65,99.14285714,22,18
Iteración No. 23,Aprendiz 7,36,65,99.14285714,18,19
Iteración No. 23,Aprendiz 7,36,65,99.14285714,17,20
Iteración No. 23,Aprendiz 7,36,65,99.14285714,23,21
Iteración No. 23,Aprendiz 7,36,65,99.14285714,16,22
Iteración No. 23,Aprendiz 7,36,65,99.14285714,15,23
Iteración No. 23,Aprendiz 7,36,65,99.14285714,24,24
Iteración No. 23,Aprendiz 7,36,65,99.14285714,26,25
Iteración No. 23,Aprendiz 7,36,65,99.14285714,27,26
Iteración No. 23,Aprendiz 7,36,65,99.14285714,34,27
Iteración No. 23,Aprendiz 7,36,65,99.14285714,33,28
Iteración No. 23,Aprendiz 7,36,65,99.14285714,28,29
Iteración No. 23,Aprendiz 7,36,65,99.14285714,30,30
Iteración No. 23,Aprendiz 7,36,65,99.14285714,35,31
Iteración No. 23,Aprendiz 7,36,65,99.14285714,31,32
Iteración No. 23,Aprendiz 7,36,65,99.14285714,29,33
Iteración No. 23,Aprendiz 7,36,65,99.14285714,36,34
Iteración No. 23,Aprendiz 7,36,65,99.14285714,25,35
Iteración No. 23,Aprendiz 7,36,65,99.14285714,32,36
,,,,,,
Iteración No. 23,Aprendiz 8,36,163,96.34285714,1,1
Iteración No. 23,Aprendiz 8,36,163,96.34285714,3,2
Iteración No. 23,Aprendiz 8,36,163,96.34285714,6,3
Iteración No. 23,Aprendiz 8,36,163,96.34285714,8,4
Iteración No. 23,Aprendiz 8,36,163,96.34285714,5,5
Iteración No. 23,Aprendiz 8,36,163,96.34285714,7,6
Iteración No. 23,Aprendiz 8,36,163,96.34285714,10,7
Iteración No. 23,Aprendiz 8,36,163,96.34285714,11,8
Iteración No. 23,Aprendiz 8,36,163,96.34285714,12,9
Iteración No. 23,Aprendiz 8,36,163,96.34285714,4,10
Iteración No. 23,Aprendiz 8,36,163,96.34285714,2,11
Iteración No. 23,Aprendiz 8,36,163,96.34285714,9,12
Iteración No. 23,Aprendiz 8,36,163,96.34285714,17,13
Iteración No. 23,Aprendiz 8,36,163,96.34285714,16,14
Iteración No. 23,Aprendiz 8,36,163,96.34285714,15,15
Iteración No. 23,Aprendiz 8,36,163,96.34285714,24,16
Iteración No. 23,Aprendiz 8,36,163,96.34285714,21,17
Iteración No. 23,Aprendiz 8,36,163,96.34285714,18,18
Iteración No. 23,Aprendiz 8,36,163,96.34285714,23,19
Iteración No. 23,Aprendiz 8,36,163,96.34285714,13,20
Iteración No. 23,Aprendiz 8,36,163,96.34285714,22,21
Iteración No. 23,Aprendiz 8,36,163,96.34285714,20,22
Iteración No. 23,Aprendiz 8,36,163,96.34285714,14,23
Iteración No. 23,Aprendiz 8,36,163,96.34285714,19,24
Iteración No. 23,Aprendiz 8,36,163,96.34285714,32,25
Iteración No. 23,Aprendiz 8,36,163,96.34285714,28,26
Iteración No. 23,Aprendiz 8,36,163,96.34285714,25,27
Iteración No. 23,Aprendiz 8,36,163,96.34285714,26,28
Iteración No. 23,Aprendiz 8,36,163,96.34285714,29,29
Iteración No. 23,Aprendiz 8,36,163,96.34285714,30,30
Iteración No. 23,Aprendiz 8,36,163,96.34285714,31,31
Iteración No. 23,Aprendiz 8,36,163,96.34285714,27,32
Iteración No. 23,Aprendiz 8,36,163,96.34285714,34,33
Iteración No. 23,Aprendiz 8,36,163,96.34285714,36,34
Iteración No. 23,Aprendiz 8,36,163,96.34285714,35,35
Iteración No. 23,Aprendiz 8,36,163,96.34285714,33,36
,,,,,,
Iteración No. 23,Aprendiz 9,35,138,96.94117647,1,1
Iteración No. 23,Aprendiz 9,35,138,96.94117647,5,2
Iteración No. 23,Aprendiz 9,35,138,96.94117647,2,3
Iteración No. 23,Aprendiz 9,35,138,96.94117647,8,4
Iteración No. 23,Aprendiz 9,35,138,96.94117647,12,5
Iteración No. 23,Aprendiz 9,35,138,96.94117647,3,6
Iteración No. 23,Aprendiz 9,35,138,96.94117647,4,7
Iteración No. 23,Aprendiz 9,35,138,96.94117647,7,8
Iteración No. 23,Aprendiz 9,35,138,96.94117647,6,9
Iteración No. 23,Aprendiz 9,35,138,96.94117647,9,10
Iteración No. 23,Aprendiz 9,35,138,96.94117647,10,11
Iteración No. 23,Aprendiz 9,35,138,96.94117647,20,12
Iteración No. 23,Aprendiz 9,35,138,96.94117647,23,13
Iteración No. 23,Aprendiz 9,35,138,96.94117647,17,14
Iteración No. 23,Aprendiz 9,35,138,96.94117647,21,15
Iteración No. 23,Aprendiz 9,35,138,96.94117647,13,16
Iteración No. 23,Aprendiz 9,35,138,96.94117647,22,17
Iteración No. 23,Aprendiz 9,35,138,96.94117647,14,18
Iteración No. 23,Aprendiz 9,35,138,96.94117647,18,19
Iteración No. 23,Aprendiz 9,35,138,96.94117647,16,20
Iteración No. 23,Aprendiz 9,35,138,96.94117647,19,21
Iteración No. 23,Aprendiz 9,35,138,96.94117647,15,22
Iteración No. 23,Aprendiz 9,35,138,96.94117647,24,23
Iteración No. 23,Aprendiz 9,35,138,96.94117647,31,24
Iteración No. 23,Aprendiz 9,35,138,96.94117647,26,25
Iteración No. 23,Aprendiz 9,35,138,96.94117647,27,26
Iteración No. 23,Aprendiz 9,35,138,96.94117647,33,27
Iteración No. 23,Aprendiz 9,35,138,96.94117647,25,28
Iteración No. 23,Aprendiz 9,35,138,96.94117647,28,29
Iteración No. 23,Aprendiz 9,35,138,96.94117647,35,30
Iteración No. 23,Aprendiz 9,35,138,96.94117647,32,31
Iteración No. 23,Aprendiz 9,35,138,96.94117647,36,32
Iteración No. 23,Aprendiz 9,35,138,96.94117647,30,33
Iteración No. 23,Aprendiz 9,35,138,96.94117647,29,34
Iteración No. 23,Aprendiz 9,35,138,96.94117647,34,35
,,,,,,
Iteración No. 23,Aprendiz 10,36,169,96.17142857,1,1
Iteración No. 23,Aprendiz 10,36,169,96.17142857,6,2
Iteración No. 23,Aprendiz 10,36,169,96.17142857,8,3
Iteración No. 23,Aprendiz 10,36,169,96.17142857,3,4
Iteración No. 23,Aprendiz 10,36,169,96.17142857,7,5
Iteración No. 23,Aprendiz 10,36,169,96.17142857,9,6
Iteración No. 23,Aprendiz 10,36,169,96.17142857,4,7
Iteración No. 23,Aprendiz 10,36,169,96.17142857,2,8
Iteración No. 23,Aprendiz 10,36,169,96.17142857,5,9
Iteración No. 23,Aprendiz 10,36,169,96.17142857,10,10
Iteración No. 23,Aprendiz 10,36,169,96.17142857,11,11
Iteración No. 23,Aprendiz 10,36,169,96.17142857,12,12
Iteración No. 23,Aprendiz 10,36,169,96.17142857,17,13
Iteración No. 23,Aprendiz 10,36,169,96.17142857,14,14
Iteración No. 23,Aprendiz 10,36,169,96.17142857,13,15
Iteración No. 23,Aprendiz 10,36,169,96.17142857,21,16
Iteración No. 23,Aprendiz 10,36,169,96.17142857,24,17
Iteración No. 23,Aprendiz 10,36,169,96.17142857,18,18
Iteración No. 23,Aprendiz 10,36,169,96.17142857,15,19
Iteración No. 23,Aprendiz 10,36,169,96.17142857,19,20
Iteración No. 23,Aprendiz 10,36,169,96.17142857,16,21
Iteración No. 23,Aprendiz 10,36,169,96.17142857,20,22
Iteración No. 23,Aprendiz 10,36,169,96.17142857,23,23
Iteración No. 23,Aprendiz 10,36,169,96.17142857,22,24
Iteración No. 23,Aprendiz 10,36,169,96.17142857,32,25
Iteración No. 23,Aprendiz 10,36,169,96.17142857,28,26
Iteración No. 23,Aprendiz 10,36,169,96.17142857,30,27
Iteración No. 23,Aprendiz 10,36,169,96.17142857,36,28
Iteración No. 23,Aprendiz 10,36,169,96.17142857,29,29
Iteración No. 23,Aprendiz 10,36,169,96.17142857,31,30
Iteración No. 23,Aprendiz 10,36,169,96.17142857,26,31
Iteración No. 23,Aprendiz 10,36,169,96.17142857,25,32
Iteración No. 23,Aprendiz 10,36,169,96.17142857,33,33
Iteración No. 23,Aprendiz 10,36,169,96.17142857,27,34
Iteración No. 23,Aprendiz 10,36,169,96.17142857,34,35
Iteración No. 23,Aprendiz 10,36,169,96.17142857,35,36
,,,,,,
Iteración No. 24,Aprendiz 1,36,129,97.31428571,1,1
Iteración No. 24,Aprendiz 1,36,129,97.31428571,5,2
Iteración No. 24,Aprendiz 1,36,129,97.31428571,2,3
Iteración No. 24,Aprendiz 1,36,129,97.31428571,12,4
Iteración No. 24,Aprendiz 1,36,129,97.31428571,7,5
Iteración No. 24,Aprendiz 1,36,129,97.31428571,6,6
Iteración No. 24,Aprendiz 1,36,129,97.31428571,8,7
Iteración No. 24,Aprendiz 1,36,129,97.31428571,3,8
Iteración No. 24,Aprendiz 1,36,129,97.31428571,10,9
Iteración No. 24,Aprendiz 1,36,129,97.31428571,4,10
Iteración No. 24,Aprendiz 1,36,129,97.31428571,9,11
Iteración No. 24,Aprendiz 1,36,129,97.31428571,11,12
Iteración No. 24,Aprendiz 1,36,129,97.31428571,20,13
Iteración No. 24,Aprendiz 1,36,129,97.31428571,22,14
Iteración No. 24,Aprendiz 1,36,129,97.31428571,15,15
Iteración No. 24,Aprendiz 1,36,129,97.31428571,13,16
Iteración No. 24,Aprendiz 1,36,129,97.31428571,23,17
Iteración No. 24,Aprendiz 1,36,129,97.31428571,24,18
Iteración No. 24,Aprendiz 1,36,129,97.31428571,16,19
Iteración No. 24,Aprendiz 1,36,129,97.31428571,17,20
Iteración No. 24,Aprendiz 1,36,129,97.31428571,19,21
Iteración No. 24,Aprendiz 1,36,129,97.31428571,18,22
Iteración No. 24,Aprendiz 1,36,129,97.31428571,21,23
Iteración No. 24,Aprendiz 1,36,129,97.31428571,14,24
Iteración No. 24,Aprendiz 1,36,129,97.31428571,33,25
Iteración No. 24,Aprendiz 1,36,129,97.31428571,35,26
Iteración No. 24,Aprendiz 1,36,129,97.31428571,34,27
Iteración No. 24,Aprendiz 1,36,129,97.31428571,25,28
Iteración No. 24,Aprendiz 1,36,129,97.31428571,26,29
Iteración No. 24,Aprendiz 1,36,129,97.31428571,27,30
Iteración No. 24,Aprendiz 1,36,129,97.31428571,29,31
Iteración No. 24,Aprendiz 1,36,129,97.31428571,32,32
Iteración No. 24,Aprendiz 1,36,129,97.31428571,36,33
Iteración No. 24,Aprendiz 1,36,129,97.31428571,28,34
Iteración No. 24,Aprendiz 1,36,129,97.31428571,30,35
Iteración No. 24,Aprendiz 1,36,129,97.31428571,31,36
,,,,,,
Iteración No. 24,Aprendiz 2,36,230,94.42857143,1,1
Iteración No. 24,Aprendiz 2,36,230,94.42857143,12,2
Iteración No. 24,Aprendiz 2,36,230,94.42857143,10,3
Iteración No. 24,Aprendiz 2,36,230,94.42857143,4,4
Iteración No. 24,Aprendiz 2,36,230,94.42857143,2,5
Iteración No. 24,Aprendiz 2,36,230,94.42857143,7,6
Iteración No. 24,Aprendiz 2,36,230,94.42857143,5,7
Iteración No. 24,Aprendiz 2,36,230,94.42857143,3,8
Iteración No. 24,Aprendiz 2,36,230,94.42857143,6,9
Iteración No. 24,Aprendiz 2,36,230,94.42857143,8,10
Iteración No. 24,Aprendiz 2,36,230,94.42857143,9,11
Iteración No. 24,Aprendiz 2,36,230,94.42857143,11,12
Iteración No. 24,Aprendiz 2,36,230,94.42857143,15,13
Iteración No. 24,Aprendiz 2,36,230,94.42857143,13,14
Iteración No. 24,Aprendiz 2,36,230,94.42857143,16,15
Iteración No. 24,Aprendiz 2,36,230,94.42857143,21,16
Iteración No. 24,Aprendiz 2,36,230,94.42857143,18,17
Iteración No. 24,Aprendiz 2,36,230,94.42857143,17,18
Iteración No. 24,Aprendiz 2,36,230,94.42857143,14,19
Iteración No. 24,Aprendiz 2,36,230,94.42857143,20,20
Iteración No. 24,Aprendiz 2,36,230,94.42857143,19,21
Iteración No. 24,Aprendiz 2,36,230,94.42857143,22,22
Iteración No. 24,Aprendiz 2,36,230,94.42857143,24,23
Iteración No. 24,Aprendiz 2,36,230,94.42857143,23,24
Iteración No. 24,Aprendiz 2,36,230,94.42857143,27,25
Iteración No. 24,Aprendiz 2,36,230,94.42857143,26,26
Iteración No. 24,Aprendiz 2,36,230,94.42857143,34,27
Iteración No. 24,Aprendiz 2,36,230,94.42857143,25,28
Iteración No. 24,Aprendiz 2,36,230,94.42857143,29,29
Iteración No. 24,Aprendiz 2,36,230,94.42857143,30,30
Iteración No. 24,Aprendiz 2,36,230,94.42857143,31,31
Iteración No. 24,Aprendiz 2,36,230,94.42857143,33,32
Iteración No. 24,Aprendiz 2,36,230,94.42857143,35,33
Iteración No. 24,Aprendiz 2,36,230,94.42857143,36,34
Iteración No. 24,Aprendiz 2,36,230,94.42857143,28,35
Iteración No. 24,Aprendiz 2,36,230,94.42857143,32,36
,,,,,,
Iteración No. 24,Aprendiz 3,35,100,98.05882353,1,1
Iteración No. 24,Aprendiz 3,35,100,98.05882353,4,2
Iteración No. 24,Aprendiz 3,35,100,98.05882353,11,3
Iteración No. 24,Aprendiz 3,35,100,98.05882353,3,4
Iteración No. 24,Aprendiz 3,35,100,98.05882353,6,5
Iteración No. 24,Aprendiz 3,35,100,98.05882353,9,6
Iteración No. 24,Aprendiz 3,35,100,98.05882353,7,7
Iteración No. 24,Aprendiz 3,35,100,98.05882353,2,8
Iteración No. 24,Aprendiz 3,35,100,98.05882353,8,9
Iteración No. 24,Aprendiz 3,35,100,98.05882353,5,10
Iteración No. 24,Aprendiz 3,35,100,98.05882353,10,11
Iteración No. 24,Aprendiz 3,35,100,98.05882353,21,12
Iteración No. 24,Aprendiz 3,35,100,98.05882353,15,13
Iteración No. 24,Aprendiz 3,35,100,98.05882353,17,14
Iteración No. 24,Aprendiz 3,35,100,98.05882353,19,15
Iteración No. 24,Aprendiz 3,35,100,98.05882353,20,16
Iteración No. 24,Aprendiz 3,35,100,98.05882353,23,17
Iteración No. 24,Aprendiz 3,35,100,98.05882353,14,18
Iteración No. 24,Aprendiz 3,35,100,98.05882353,24,19
Iteración No. 24,Aprendiz 3,35,100,98.05882353,13,20
Iteración No. 24,Aprendiz 3,35,100,98.05882353,18,21
Iteración No. 24,Aprendiz 3,35,100,98.05882353,16,22
Iteración No. 24,Aprendiz 3,35,100,98.05882353,22,23
Iteración No. 24,Aprendiz 3,35,100,98.05882353,26,24
Iteración No. 24,Aprendiz 3,35,100,98.05882353,29,25
Iteración No. 24,Aprendiz 3,35,100,98.05882353,25,26
Iteración No. 24,Aprendiz 3,35,100,98.05882353,32,27
Iteración No. 24,Aprendiz 3,35,100,98.05882353,34,28
Iteración No. 24,Aprendiz 3,35,100,98.05882353,33,29
Iteración No. 24,Aprendiz 3,35,100,98.05882353,27,30
Iteración No. 24,Aprendiz 3,35,100,98.05882353,35,31
Iteración No. 24,Aprendiz 3,35,100,98.05882353,30,32
Iteración No. 24,Aprendiz 3,35,100,98.05882353,28,33
Iteración No. 24,Aprendiz 3,35,100,98.05882353,31,34
Iteración No. 24,Aprendiz 3,35,100,98.05882353,36,35
,,,,,,
Iteración No. 24,Aprendiz 4,35,134,97.05882353,1,1
Iteración No. 24,Aprendiz 4,35,134,97.05882353,11,2
Iteración No. 24,Aprendiz 4,35,134,97.05882353,2,3
Iteración No. 24,Aprendiz 4,35,134,97.05882353,6,4
Iteración No. 24,Aprendiz 4,35,134,97.05882353,3,5
Iteración No. 24,Aprendiz 4,35,134,97.05882353,9,6
Iteración No. 24,Aprendiz 4,35,134,97.05882353,8,7
Iteración No. 24,Aprendiz 4,35,134,97.05882353,4,8
Iteración No. 24,Aprendiz 4,35,134,97.05882353,7,9
Iteración No. 24,Aprendiz 4,35,134,97.05882353,5,10
Iteración No. 24,Aprendiz 4,35,134,97.05882353,12,11
Iteración No. 24,Aprendiz 4,35,134,97.05882353,19,12
Iteración No. 24,Aprendiz 4,35,134,97.05882353,15,13
Iteración No. 24,Aprendiz 4,35,134,97.05882353,20,14
Iteración No. 24,Aprendiz 4,35,134,97.05882353,17,15
Iteración No. 24,Aprendiz 4,35,134,97.05882353,22,16
Iteración No. 24,Aprendiz 4,35,134,97.05882353,18,17
Iteración No. 24,Aprendiz 4,35,134,97.05882353,16,18
Iteración No. 24,Aprendiz 4,35,134,97.05882353,14,19
Iteración No. 24,Aprendiz 4,35,134,97.05882353,21,20
Iteración No. 24,Aprendiz 4,35,134,97.05882353,13,21
Iteración No. 24,Aprendiz 4,35,134,97.05882353,24,22
Iteración No. 24,Aprendiz 4,35,134,97.05882353,23,23
Iteración No. 24,Aprendiz 4,35,134,97.05882353,27,24
Iteración No. 24,Aprendiz 4,35,134,97.05882353,32,25
Iteración No. 24,Aprendiz 4,35,134,97.05882353,31,26
Iteración No. 24,Aprendiz 4,35,134,97.05882353,25,27
Iteración No. 24,Aprendiz 4,35,134,97.05882353,28,28
Iteración No. 24,Aprendiz 4,35,134,97.05882353,30,29
Iteración No. 24,Aprendiz 4,35,134,97.05882353,29,30
Iteración No. 24,Aprendiz 4,35,134,97.05882353,35,31
Iteración No. 24,Aprendiz 4,35,134,97.05882353,33,32
Iteración No. 24,Aprendiz 4,35,134,97.05882353,34,33
Iteración No. 24,Aprendiz 4,35,134,97.05882353,36,34
Iteración No. 24,Aprendiz 4,35,134,97.05882353,26,35
,,,,,,
Iteración No. 24,Aprendiz 5,35,129,97.20588235,1,1
Iteración No. 24,Aprendiz 5,35,129,97.20588235,10,2
Iteración No. 24,Aprendiz 5,35,129,97.20588235,4,3
Iteración No. 24,Aprendiz 5,35,129,97.20588235,6,4
Iteración No. 24,Aprendiz 5,35,129,97.20588235,2,5
Iteración No. 24,Aprendiz 5,35,129,97.20588235,3,6
Iteración No. 24,Aprendiz 5,35,129,97.20588235,12,7
Iteración No. 24,Aprendiz 5,35,129,97.20588235,5,8
Iteración No. 24,Aprendiz 5,35,129,97.20588235,9,9
Iteración No. 24,Aprendiz 5,35,129,97.20588235,8,10
Iteración No. 24,Aprendiz 5,35,129,97.20588235,11,11
Iteración No. 24,Aprendiz 5,35,129,97.20588235,20,12
Iteración No. 24,Aprendiz 5,35,129,97.20588235,15,13
Iteración No. 24,Aprendiz 5,35,129,97.20588235,14,14
Iteración No. 24,Aprendiz 5,35,129,97.20588235,21,15
Iteración No. 24,Aprendiz 5,35,129,97.20588235,23,16
Iteración No. 24,Aprendiz 5,35,129,97.20588235,18,17
Iteración No. 24,Aprendiz 5,35,129,97.20588235,19,18
Iteración No. 24,Aprendiz 5,35,129,97.20588235,17,19
Iteración No. 24,Aprendiz 5,35,129,97.20588235,16,20
Iteración No. 24,Aprendiz 5,35,129,97.20588235,13,21
Iteración No. 24,Aprendiz 5,35,129,97.20588235,24,22
Iteración No. 24,Aprendiz 5,35,129,97.20588235,22,23
Iteración No. 24,Aprendiz 5,35,129,97.20588235,28,24
Iteración No. 24,Aprendiz 5,35,129,97.20588235,33,25
Iteración No. 24,Aprendiz 5,35,129,97.20588235,31,26
Iteración No. 24,Aprendiz 5,35,129,97.20588235,30,27
Iteración No. 24,Aprendiz 5,35,129,97.20588235,35,28
Iteración No. 24,Aprendiz 5,35,129,97.20588235,25,29
Iteración No. 24,Aprendiz 5,35,129,97.20588235,27,30
Iteración No. 24,Aprendiz 5,35,129,97.20588235,36,31
Iteración No. 24,Aprendiz 5,35,129,97.20588235,32,32
Iteración No. 24,Aprendiz 5,35,129,97.20588235,26,33
Iteración No. 24,Aprendiz 5,35,129,97.20588235,29,34
Iteración No. 24,Aprendiz 5,35,129,97.20588235,34,35
,,,,,,
Iteración No. 24,Aprendiz 6,36,129,97.31428571,1,1
Iteración No. 24,Aprendiz 6,36,129,97.31428571,2,2
Iteración No. 24,Aprendiz 6,36,129,97.31428571,8,3
Iteración No. 24,Aprendiz 6,36,129,97.31428571,6,4
Iteración No. 24,Aprendiz 6,36,129,97.31428571,4,5
Iteración No. 24,Aprendiz 6,36,129,97.31428571,11,6
Iteración No. 24,Aprendiz 6,36,129,97.31428571,3,7
Iteración No. 24,Aprendiz 6,36,129,97.31428571,10,8
Iteración No. 24,Aprendiz 6,36,129,97.31428571,7,9
Iteración No. 24,Aprendiz 6,36,129,97.31428571,9,10
Iteración No. 24,Aprendiz 6,36,129,97.31428571,5,11
Iteración No. 24,Aprendiz 6,36,129,97.31428571,12,12
Iteración No. 24,Aprendiz 6,36,129,97.31428571,15,13
